backdrop_path,id,imdb_id,original_language,original_title,overview,poster_path,release_date,runtime,title,video,vote_average,vote_count,year,decade,genres_list,production_companies_name_list,production_countries_list,production_companies_country_list,spoken_languages_list
/6j5mRgHnWYhDq5W3d90QuBkdT3E.jpg,544398,tt9172490,fr,Un vrai bonhomme,"Tom, 16, is a sensitive teenager who is about to enter a new high school after being expelled. He intends to find his place, make friends and seduce the girl he loves. Tom needs the support of his older brother, Leo, a true mentor, who is working to make him a “cool kid”. However, Leo's fraternal benevolence hides a destructive temperament... Will Tom be able to grow up finding his own path?",/t37i63GN6ja3piv3BhOrbEFZmfy.jpg,2019-11-14,88,Man Up!,False,6.7,55,2019,2010,"['Drama', 'Comedy']","['Delante Productions', 'Delante Films', 'France 2 Cinéma', 'Été 75', 'SCOPE Pictures']",['FR'],"['', '', 'FR', '', 'BE']",['fr']
/uDrOCglhegQAxXFPWqgmkAHUh3f.jpg,544384,tt8065750,fr,Dérive,"Navigating the treacherous social tides of high school, Marine is cut adrift by Océane, her older sister who’s caught in the thrall of an older man. Meanwhile, their mother struggles to keep her head above water.",/js3ZsSEYl5Ecdu92lJCxRlZWOZD.jpg,2019-03-08,104,The Far Shore,False,6.8,5,2019,2010,['Drama'],['Unité Centrale'],['CA'],['CA'],['fr']
/w7u1jsg9Ftzif32ClqDYDrDM4OY.jpg,544334,tt7388274,fr,Sun,"Sunil Pratham, aka Sun, is a 30-year-old delivery boy of Indian descent. He leads a hectic life in today's Paris, but everything threatens to stop the day his Chinese employers put an end to their illegal activities. To continue working, Sun decides to set up a real courier company. His plan was quickly complicated by the unexpected arrival of his cousin, a sitar player who had come to Paris for a career, and to whom Sun had to promise a concert at the Olympia. Caught in his lies, Sun will therefore find it very difficult to invent a future ...",/qRhkwRDfzoCSKB7zuyGv5iT7e1g.jpg,2019-07-24,104,Sun,False,6.2,10,2019,2010,['Comedy'],['Rouge International'],['FR'],['FR'],['fr']
,544314,tt0197887,fr,Six petites filles en blanc,"On his fiftieth birthday, Serge Charan, a large industrialist overloaded with activities, decides to leave everything to go on an adventure. In a train heading for the Côte d'Azur, he meets six young girls returning to their boarding school. Arrived at their destination, Serge Charan rents, under an assumed name, a villa with a view of the garden of the boarding school. His presence arouses questions and the interest of young girls who are sensitive to his charm. But one of them, Simone, falls completely in love and runs away from boarding school.",/jDAARiFwla2lhZStLMftIpcdya7.jpg,1942-11-21,95,Six Little Girls in White,False,10.0,1,1942,1940,['Comedy'],['France Productions'],['FR'],[''],['fr']
/nFY7pUIWPUVLQy8hnw70GmdTWGn.jpg,543636,tt9066502,fr,Tout ce qu'il me reste de la révolution,"Angela was 8 years old when the first McDonald's opened in East Berlin - Since then, she has been fighting against the curse of her generation: to be born ""too late"" at a time of global political depression. Coming from a family of activists, her sister chose the world of business and her mother abandoned overnight her political struggle to move alone to the countryside.",/rQz3uz5Xe9uLO6GvGfSabB9kdj6.jpg,2019-02-06,88,Whatever Happened to My Revolution,False,6.2,37,2019,2010,"['Drama', 'Comedy']","['Agat Films & Cie / Ex Nihilo', 'Apsara Films', 'Acme Productions']",['FR'],"['FR', 'FR', '']",['fr']
/ax322zBhei3dtVsAWK0cJMQNh6i.jpg,543633,tt7721550,fr,Lola et ses frères,"Lola has two brothers: Benoit, who is getting married for the third time, and Pierre, who shows up late for the wedding. Excuses, reproaches, arguments, misunderstandings... beneath it all, they're just doing their best to live their own lives. Benoit is about to become a father, but he's not ready yet. Lola meets Zoher while she's still going through her divorce. Pierre's professional problems take a turn for the worse. Though everything in their lives seems to be pulling them apart, the three of them stick together - an inseparable trio.",/ggHMbGxOAQGZ4sW08okYVKcd7AQ.jpg,2018-11-28,105,Lola and Her Brothers,False,6.51,105,2018,2010,['Comedy'],"['Nolita', 'Les films du Monsieur']",['FR'],"['FR', '']",['fr']
/fqNZ4Ex820QJlyRJWfvaqKSx17J.jpg,543490,tt7641872,fr,My Husband's Double Life,"A married woman discovers her husband is living a double life in Paris, jeopardizing not only her marriage but her life.",/qpUjYgwJq1laBhU8y9owC6aLu69.jpg,2018-08-18,86,My Husband's Double Life,False,7.4,5,2018,2010,"['TV Movie', 'Drama', 'Thriller']","['Benattar/Thomas Productions', 'Headlong Entertainment']","['RS', 'US']","['US', 'US']",['en']
/b3V9FOjVnc5jHU8yCH6O2aQ8549.jpg,543370,tt7807388,fr,Ca$h Nexu$,"Jimmy is trapped in a spiral of street drug addiction and withdrawal. One day, Jimmy is forced to get back in contact with his family. The pariah’s return to the pack reawakens old demons in his elder brother Nathan.",/9Ool9vUrFU336Dmvrnhz6ltksPc.jpg,2019-03-22,135,Ca$h Nexu$,False,8.0,1,2019,2010,['Drama'],['Films 53/12'],['CA'],['CA'],['fr']
/8YQNMRm5gPAtdj5CTqYjfbRI4Zw.jpg,542830,tt8201404,fr,Nous finirons ensemble,"The result of the small handkerchiefs ""Petits mouchoirs"", 7 years later. The band, which erupted, is found on the occasion of the anniversary surprise organized for Max.",/xS1863lQOAS3EkkEWkFENMI6bdY.jpg,2019-05-01,135,Little White Lies 2,False,6.701,648,2019,2010,"['Comedy', 'Drama']",['Les Productions du Trésor'],"['BE', 'FR']",['FR'],['fr']
/7Ez5GbTnSEraGfwCn8ozvLzOXuh.jpg,542421,tt7600418,fr,Les routes en février,"Driven by childhood memories and the hope of a reencounter, Sarah visits her paternal grandmother in her village in Uruguay. She takes long to understand the prevailing unease… But she is soon faced with the gap between her fantasy regarding the place of origin and that village of old people forgotten by Modernity where the heat is overwhelming and the days seem to last forever. Cultural shock, humor, tenderness and sadness give shape to this bitter-sweet film.",/vbZ6lUkZtsRjy8T7yfPh9WVIxLP.jpg,2019-02-21,84,Roads in February,False,6.0,4,2019,2010,['Drama'],"['1976 Productions', 'Cordón Films']",['CA'],"['CA', '']","['es', 'fr']"
/ydUf2m5pegjwlh4J3J3yjExxZbr.jpg,542228,tt9841850,fr,Mon papi s'est caché,A grandfather explains to his grandson that he'll have to take care of his flower garden after he dies. There follows a touching and poetic discussion about losing loved ones and on the marks they leave behind.,/avtucA4SjIdOuBM0y0ECQ1bNxc1.jpg,2018-08-12,7,My Grandpa Is Hiding,False,6.5,2,2018,2010,"['Animation', 'Drama']",['Folimage'],['FR'],['FR'],['fr']
/ecAXKIcruuCnDHkyQsg3IHGsp1J.jpg,541761,tt8240828,fr,Lunar-Orbit Rendezvous,"A tampon woman meets with an astronaut man in order to fly to the moon. While Daniel’s charged with scattering his mother’s ashes, Claude awaits the miraculous return of her period.",/qR5mjeFdHzMnpimiv0zD0X69kY2.jpg,2019-03-13,15,Lunar-Orbit Rendezvous,False,7.0,5,2019,2010,"['Romance', 'Comedy']",['Hutte Films'],['CA'],['CA'],['fr']
/5aKRQ2gA0Zfl3AcpXNJj4gGfqGy.jpg,541663,tt8117190,fr,Laissez-Moi Danser,"Mylène is spending her birthday evening at work, just like any other day. But this night has more than one surprise in store for her.",/9teFrc0W4qHk2VapieLlUbKK2qS.jpg,2017-09-09,17,Let Me Dance,False,7.7,3,2017,2010,['Drama'],['Offshore'],['FR'],['FR'],['fr']
,541153,tt8690614,fr,Pas le niveau,"Amateur, veteran athlete Bart is persuaded to participate in a discus throw event by his coach Fabiaan, a former professional athlete at the discus. Bart considers the event way above his level but went there for a chance to see Abichail again. However, once they meet, events unfold differently than he hopes.",/9Zu6hpoFLhwENhWfJ9NQIwwGNIh.jpg,2018-06-10,28,Pas le niveau,False,6.0,1,2018,2010,['Comedy'],['Ecce Films'],['FR'],['FR'],['fr']
,540498,tt0107106,fr,Hexagone,"Hexagone, shot in the Parisian suburb of Goussainville, documents the life of a working-class banlieue through a fragmented, episodic narrative which interweaves the lives of a variety of characters, principally drawn from the Maghrebi community.",/9mPsNfvLnnyWAkLYl5HdwoVBwgh.jpg,1994-02-02,90,Hexagone,False,6.0,1,1994,1990,[],[],[],[],['fr']
,540152,tt0171181,fr,Château de rêve,"A film actress falls for an extra on her set, he turns out to be a prince.",/cc75rSHEkPmkiTdCjbo4BVp7Iel.jpg,1933-12-08,87,Dream Castle,False,6.0,2,1933,1930,['Comedy'],"['Boston-Film', 'UFA']",['DE'],"['', 'DE']",['fr']
/6uUlgt3haKAc8E3MwBAQSRR1MEF.jpg,539827,tt8492566,fr,Les Salopes ou le sucre naturel de la peau,"Revealing women, showing men Dermatology professor Marie-Claire is embarking on a new project linking skin cells and sexuality, when unexpected events disrupt her professional, family and intimate life.",/cGTV0G00NBZ3n2hoJTEAWcL12SX.jpg,2018-09-07,97,The Natural Sweetness of Skin,False,6.0,7,2018,2010,['Drama'],['Productions du moment'],['CA'],['CA'],"['en', 'fr']"
,539735,tt0208915,fr,Don Quichotte de Cervantes,"This TV program tries to show how the illustration from the 17th to 20th century of the famous novel written by Cervantès has in the same time improved and impoverished our knowledges of this novel. Improved, because the illustration help us to discover that the physical aspect of the caracters influences the comical features and the symbolism of this masterpiece. Impoverished, because it neglected, especially since the 19th century, the representation of the age and the context, thus favoring abusive adaptations and condensations.",/v26w8A2lgA6ZfFrrGz2nzdzEyGO.jpg,1965-01-01,24,Don Quichotte de Cervantes,False,6.0,1,1965,1960,['Documentary'],[],"['CA', 'FR']",[],['fr']
/tQhjiLnnKm1NPCWXgGuyBLeSEWC.jpg,539668,tt8772548,fr,"Pierre Richard, le discret",A documentary directed by Gregory Monro.,/83WA7DUHRMht9e6JbE77cogfE2N.jpg,2018-07-30,53,"Pierre Richard, le discret",False,8.0,5,2018,2010,"['Documentary', 'TV Movie']","['ARTE', 'Temps noir', 'Ina']",['FR'],"['FR', 'FR', 'FR']",['fr']
/1BSvHdmaedY4XDD5xVL3sXTLGh9.jpg,539496,tt6386232,fr,La revanche de Vermeer,"Narrator Steve Martin explains Vermeer's fall into obscurity and rebound into worldwide sensation, all while examining themes in his paintings, comparisons to Renaissance masters, and relevant history of Europe's politics and art market.",/t6DCyTCSpNLjkzkeJ3vCGoBYEOz.jpg,2017-02-22,98,Vermeer: Beyond Time,False,8.5,2,2017,2010,['Documentary'],"['ARTE', 'Martange Production', 'Soho Moon Pictures', 'Musée du Louvre']",['FR'],"['FR', 'FR', '', 'FR']",['fr']
/pIISeicU6Q3fcCDcn3ji48cu8KY.jpg,539456,tt7232126,fr,Emma Peeters,"After 10 years of struggle in Paris, Emma Peeters has to face the facts: she will never be an actress. She decides to commit suicide on her 35th birthday. That is when she meets Alex, a funeral home employee.",/4ByaNPuQLRdb3ph3FU89G5WjvJh.jpg,2018-11-02,90,Emma Peeters,False,6.0,12,2018,2010,['Comedy'],"['Possibles Média', 'Take Five']","['BE', 'CA']","['CA', 'BE']",['fr']
,539324,tt0195046,fr,La Marmaille,"Mr. Bouton, a modest carpenter from Faubourg-Saint-Antoine, widower and father of Pinpin, a little boy, marries Mrs. Colombe, mother of Ninette, a little girl. Soon deceived and abandoned, he raises the two children alone. As an adult, Pinpin falls in love with Ninette, but she is in love with Gérard Garnier, whom she soon marries. The children gone, Bouton finds himself alone and one Christmas evening meets Mrs. Marie, a mother who raises her two children alone.",/lJ1upKDODrPIrPnNurDsFkZJC0x.jpg,1935-12-27,90,The Kiddos,False,6.0,1,1935,1930,"['Comedy', 'Drama']",['Général Productions'],['FR'],[''],['fr']
,539311,tt2085785,fr,Ici... ou là-bas?,What seems at first the uneventful existence of an old married couple turns bizarre as alternate realities begin to emerge.,/Any9wxIvz3MiyCECcBJ4OLR4cON.jpg,2011-10-07,91,Here... or There?,False,8.0,1,2011,2010,['Drama'],"['HKFilm', 'Sunny Independent Picture']",[],"['', '']","['fr', 'vi']"
/uFl9rjDkTE6yy31Vih5YGMqv4BO.jpg,539228,tt8792898,fr,L'Amour flou,"Romane and Philippe separate. After 10 years together, two children and a dog, they do not love each other anymore. They give birth to a ""separation"": two separate apartments, communicating only through the room of their children.",/rujEQBSHKlHyzovx5L29ysbXQVN.jpg,2018-10-10,97,L'Amour flou,False,6.027,94,2018,2010,['Comedy'],['Escazal Films'],['FR'],['FR'],['fr']
,539200,tt0197121,fr,"À nous deux, madame la vie","Two bank employees like Lucie, their colleague. They steal money from the cash register to gamble. Jean wins and Paul ends up in prison for five years. When he leaves, he discovers that Jean has become a businessman and that he has married Lucie.",/n1jM9ghlZotSE4RgPCOoR3zw8iD.jpg,1937-03-26,95,"À nous deux, madame la vie",False,9.0,1,1937,1930,['Drama'],['Eden Productions'],['FR'],[''],['fr']
,539182,tt8769774,fr,Dispositif 47 - The Second Death,"The concept includes a series of shorts titled ""Dispositif + No + title"". They all deal with subjects mixed in a unique and unusual presentation. It is an inventively surreal image and sound experience. It is Jean Cocteau for the twenty-first century.",/eo5VDHAomaPmvLUxvlop8XfkWcg.jpg,2010-05-26,19,Dispositif 47 - The Second Death,False,8.0,1,2010,2010,"['Drama', 'Documentary']",['Sycomore Films'],['FR'],[''],[]
,539004,tt0195372,fr,Une poule sur un mur,"A little peasant girl claims to have been raped.  The detective who arrives in the village discovers that it is a set-up, but at the same time reveals carefully hidden and very surprising truths about each.",/5PH37BEUA2nJZjdI4DD7TzVMzIH.jpg,1936-05-22,90,A Hen on a Wall,False,6.0,1,1936,1930,[],[],[],[],[]
,538764,tt0213649,fr,La Femme du bout du monde,A sailor falls in love with an innkeeper on a lost island.,/1Q4KOPGFc53ivWKMmH0BbbLiAdF.jpg,1938-01-19,87,The Woman at the End of the World,False,6.2,4,1938,1930,['Drama'],['Films Renault-Decker (FRD)'],['FR'],[''],['fr']
,538629,tt0189045,fr,Retour au bonheur,"Wanting to complete the research of her doctor husband, a former actress returns to the stage and therefore abandons her home. Badly supervised, her little boy runs away. We find him ill in the Alps. He is saved by his father and the parents' union is sealed again.",/zYMy41zyiHAAA1gs7TIr4xYrO9r.jpg,1942-04-09,92,Retour au bonheur,False,8.0,1,1942,1940,[],[],[],[],[]
,538557,tt0033193,fr,L'Empreinte du dieu,"Considering his wife as his property, a smuggler bullies the unfortunate woman and does not allow her to turn to another man.",/zUEnd1EHypnXJHLb2Qy7O67wUAE.jpg,1940-05-16,130,Two Women,False,7.0,1,1940,1940,['Drama'],['Zaman Film'],['FR'],[''],['fr']
,538503,tt0191129,fr,Les femmes collantes,"Babinois courts all the women he meets. He has a mistress, Gladys. He would like to marry the Bourillon's daughter, Monique. His maid, Rose, claims to marry him; Héloïse, a young widow, is madly in love with him. Babinois, not knowing how to refuse women anything, promises marriage to all. The fatal day arrives. The four women show up at the town hall in bridal costume and while the other three are doing their buns, Babinois marries Monique.",/zbFre2mOdh8oAYv9tb25U76TmMb.jpg,1938-04-28,95,Clingy Women,False,6.5,2,1938,1930,[],[],[],[],[]
,538270,tt0075004,fr,L'ombre des châteaux,"In the north of France, the life of a nice family of marginalized.",/zKuVl9EGxAdA6Q18wDz7WnYYNrI.jpg,1977-04-27,90,Shadow of the Castles,False,6.2,2,1977,1970,['Comedy'],[],[],[],['fr']
,538078,tt8739152,fr,Le Discours d'acceptation glorieux de Nicolas Chauvin,"During his acceptance speech for a lifetime achievement award, Nicolas Chauvin – a farmer-soldier, a veteran of the Revolutionary Army and the Napoleonic Wars, “father” of the chauvinism that bears his name – embarks on a monologue and recounts his life story. At the bend of a road, a spectral encounter shocks his (non-)existence.",/upOlnBkSQUCBMo8K1aE3D2Jkay3.jpg,2018-08-04,26,The Glorious Acceptance of Nicolas Chauvin,False,7.0,13,2018,2010,['Comedy'],['Les Films du Bal'],['FR'],['FR'],['fr']
,538065,tt8421056,fr,Braquer Poitiers,"Thomas and Francis kidnap Wilfrid, the owner of a carwash. Surprisingly, he is delighted with being kidnapped, this company that imposes itself on him comes to brighten his own lonely life.",/mKeWkbAtlXw4kNcVNBft8oiOiGf.jpg,2019-10-23,60,Carwash,False,6.0,11,2019,2010,"['Comedy', 'Drama']",[],['FR'],[],['fr']
,538064,tt9030752,fr,Mitra,"Winter 2012 - Committed against her will in a psychiatric hospital in Tehran, Iranian psychoanalyst Mitra Kadivar begins a correspondence by email with Jacques-Alain Miller, founder of the World Association of Psychoanalysis. Summer 2017 - An artistic team creates an opera inspired by these exchanges while absorbing the reality of the Montperrin psychiatric hospital in Aix-en-Provence.",/pHlkXAjssKitPOKd4KCNKul1hpH.jpg,2018-07-13,83,Mitra,False,7.7,3,2018,2010,"['Drama', 'Documentary']","['Film de Force Majeure', 'Thank You & Good Night Productions']","['BE', 'FR']","['', '']",['fr']
